timestamp,server_id,role,region,cpu_usage_pct,memory_usage_pct,disk_io_mbs,network_latency_ms,packet_loss_pct,error_rate_5xx,active_connections,temperature_celsius,incident_type,is_anomaly,failure_within_1h
2026-08-09 12:16:00,srv-cache-01,In-Memory Cache,sa-east-1,59.62,70.85,12.47,287.94,19.159,18.695,907,50.6,DDoS_Attack,1,1
2026-08-09 12:24:00,srv-cache-01,In-Memory Cache,sa-east-1,57.46,76.0,9.3,350.48,17.855,16.135,912,49.7,DDoS_Attack,1,1
2026-08-09 12:32:00,srv-cache-01,In-Memory Cache,sa-east-1,54.47,74.55,11.9,301.87,17.328,35.048,930,50.8,DDoS_Attack,1,1
2026-08-09 12:40:00,srv-cache-01,In-Memory Cache,sa-east-1,58.57,75.36,6.69,369.12,12.696,22.051,666,49.1,DDoS_Attack,1,0
2026-08-09 12:48:00,srv-cache-01,In-Memory Cache,sa-east-1,24.39,72.17,2.49,11.94,0.028,0.032,181,52.2,None,0,0
2026-08-09 12:56:00,srv-cache-01,In-Memory Cache,sa-east-1,16.54,72.5,11.86,10.9,0.004,0.004,129,48.1,None,0,0
2026-08-09 13:04:00,srv-cache-01,In-Memory Cache,sa-east-1,24.67,74.89,13.47,9.54,0.049,0.028,101,53.1,None,0,0
2026-08-09 13:12:00,srv-cache-01,In-Memory Cache,sa-east-1,19.4,72.64,13.63,12.32,0.053,0.009,150,49.4,None,0,0
2026-08-09 13:20:00,srv-cache-01,In-Memory Cache,sa-east-1,18.26,72.24,13.09,11.23,0.01,0.002,158,48.6,None,0,0
2026-08-09 13:28:00,srv-cache-01,In-Memory Cache,sa-east-1,20.34,74.16,13.38,11.57,0.052,0.001,136,50.8,None,0,0
2026-08-09 13:36:00,srv-cache-01,In-Memory Cache,sa-east-1,23.37,75.28,18.76,12.77,0.05,0.004,148,49.1,None,0,0
2026-08-09 13:44:00,srv-cache-01,In-Memory Cache,sa-east-1,24.9,74.75,12.5,11.21,0.018,0.003,150,50.5,None,0,0
2026-08-09 13:52:00,srv-cache-01,In-Memory Cache,sa-east-1,25.23,73.68,14.13,10.85,0.058,0.027,163,50.4,None,0,0
2026-08-09 14:00:00,srv-cache-01,In-Memory Cache,sa-east-1,21.86,73.17,19.97,8.35,0.003,0.003,141,50.5,None,0,0
2026-08-09 14:08:00,srv-cache-01,In-Memory Cache,sa-east-1,19.11,74.3,17.19,12.88,0.127,0.003,140,51.0,None,0,0
2026-08-09 14:16:00,srv-cache-01,In-Memory Cache,sa-east-1,19.86,75.13,10.35,10.96,0.002,0.023,99,48.3,None,0,0
2026-08-09 14:24:00,srv-cache-01,In-Memory Cache,sa-east-1,16.72,70.55,10.08,15.91,0.01,0.004,161,47.8,None,0,0
2026-08-09 14:32:00,srv-cache-01,In-Memory Cache,sa-east-1,19.89,70.57,10.33,11.33,0.035,0.05,153,48.9,None,0,0
2026-08-09 14:40:00,srv-cache-01,In-Memory Cache,sa-east-1,14.16,74.54,17.86,8.83,0.031,0.026,101,51.2,None,0,0
2026-08-09 14:48:00,srv-cache-01,In-Memory Cache,sa-east-1,14.31,71.5,7.46,9.21,0.029,0.003,162,46.0,None,0,0
2026-08-09 14:56:00,srv-cache-01,In-Memory Cache,sa-east-1,16.45,73.77,8.97,11.34,0.052,0.001,137,51.2,None,0,0
2026-08-09 15:04:00,srv-cache-01,In-Memory Cache,sa-east-1,18.61,73.61,10.54,12.48,0.013,0.013,149,50.5,None,0,0
2026-08-09 15:12:00,srv-cache-01,In-Memory Cache,sa-east-1,11.84,71.42,2.05,5.61,0.043,0.056,144,47.3,None,0,0
2026-08-09 15:20:00,srv-cache-01,In-Memory Cache,sa-east-1,25.69,72.12,18.15,7.64,0.021,0.004,135,52.3,None,0,0
2026-08-09 15:28:00,srv-cache-01,In-Memory Cache,sa-east-1,18.5,75.86,4.38,5.62,0.039,0.014,73,48.8,None,0,0
2026-08-09 15:36:00,srv-cache-01,In-Memory Cache,sa-east-1,17.32,72.43,15.49,11.9,0.074,0.028,124,49.0,None,0,0
2026-08-09 15:44:00,srv-cache-01,In-Memory Cache,sa-east-1,18.27,75.9,20.05,11.11,0.027,0.068,139,47.6,None,0,0
2026-08-09 15:52:00,srv-cache-01,In-Memory Cache,sa-east-1,21.0,75.22,15.18,12.02,0.008,0.002,151,49.2,None,0,0
2026-08-09 16:00:00,srv-cache-01,In-Memory Cache,sa-east-1,20.76,75.84,8.89,11.11,0.04,0.0,135,49.1,None,0,0
2026-08-09 16:08:00,srv-cache-01,In-Memory Cache,sa-east-1,21.05,73.33,8.64,10.91,0.007,0.009,132,49.4,None,0,0
2026-08-09 16:16:00,srv-cache-01,In-Memory Cache,sa-east-1,17.85,78.16,14.56,10.99,0.02,0.021,123,49.8,None,0,0
2026-08-09 16:24:00,srv-cache-01,In-Memory Cache,sa-east-1,19.24,71.53,15.65,9.57,0.048,0.069,128,48.0,None,0,0
2026-08-09 16:32:00,srv-cache-01,In-Memory Cache,sa-east-1,17.81,74.0,5.07,9.15,0.036,0.002,131,48.0,None,0,0
2026-08-09 16:40:00,srv-cache-01,In-Memory Cache,sa-east-1,12.5,74.94,2.0,9.97,0.073,0.031,113,48.6,None,0,0
2026-08-09 16:48:00,srv-cache-01,In-Memory Cache,sa-east-1,17.21,72.29,18.78,8.36,0.061,0.012,85,48.3,None,0,0
2026-08-09 16:56:00,srv-cache-01,In-Memory Cache,sa-east-1,15.17,74.08,9.52,11.59,0.029,0.014,130,48.1,None,0,0
2026-08-09 17:04:00,srv-cache-01,In-Memory Cache,sa-east-1,18.82,74.31,11.94,11.12,0.011,0.012,95,49.0,None,0,0
2026-08-09 17:12:00,srv-cache-01,In-Memory Cache,sa-east-1,16.07,72.91,10.47,9.04,0.024,0.028,135,49.6,None,0,0
2026-08-09 17:20:00,srv-cache-01,In-Memory Cache,sa-east-1,22.44,72.48,11.55,7.99,0.005,0.008,106,49.9,None,0,0
2026-08-09 17:28:00,srv-cache-01,In-Memory Cache,sa-east-1,22.02,68.13,2.72,6.15,0.055,0.004,129,48.1,None,0,0
2026-08-09 17:36:00,srv-cache-01,In-Memory Cache,sa-east-1,13.11,70.36,14.76,11.26,0.18,0.025,157,47.3,None,0,0
2026-08-09 17:44:00,srv-cache-01,In-Memory Cache,sa-east-1,18.01,69.3,10.47,7.05,0.037,0.047,106,50.2,None,0,0
2026-08-09 17:52:00,srv-cache-01,In-Memory Cache,sa-east-1,13.96,71.94,7.76,7.91,0.014,0.003,99,48.1,None,0,0
2026-08-09 18:00:00,srv-cache-01,In-Memory Cache,sa-east-1,14.95,71.82,7.29,8.82,0.008,0.021,109,46.7,None,0,0
2026-08-09 18:08:00,srv-cache-01,In-Memory Cache,sa-east-1,14.78,70.63,4.24,14.38,0.279,0.052,134,47.2,None,0,0
2026-08-09 18:16:00,srv-cache-01,In-Memory Cache,sa-east-1,12.37,72.57,8.87,6.42,0.04,0.02,95,45.6,None,0,0
2026-08-09 18:24:00,srv-cache-01,In-Memory Cache,sa-east-1,13.81,73.91,15.58,10.12,0.009,0.004,134,45.6,None,0,0
2026-08-09 18:32:00,srv-cache-01,In-Memory Cache,sa-east-1,17.71,72.89,8.28,8.63,0.009,0.013,133,50.5,None,0,0
2026-08-09 18:40:00,srv-cache-01,In-Memory Cache,sa-east-1,13.21,72.04,16.21,8.94,0.022,0.006,98,46.6,None,0,0
2026-08-09 18:48:00,srv-cache-01,In-Memory Cache,sa-east-1,12.13,71.51,10.07,7.93,0.008,0.052,101,47.4,None,0,0
2026-08-09 18:56:00,srv-cache-01,In-Memory Cache,sa-east-1,15.82,69.13,13.41,7.07,0.028,0.002,119,47.3,None,0,0
2026-08-09 19:04:00,srv-cache-01,In-Memory Cache,sa-east-1,13.49,72.18,6.09,8.27,0.015,0.007,125,47.8,None,0,0
2026-08-09 19:12:00,srv-cache-01,In-Memory Cache,sa-east-1,13.18,73.58,5.06,7.92,0.0,0.024,102,48.6,None,0,0
2026-08-09 19:20:00,srv-cache-01,In-Memory Cache,sa-east-1,13.84,72.66,2.0,13.49,0.01,0.008,114,48.0,None,0,0
2026-08-09 19:28:00,srv-cache-01,In-Memory Cache,sa-east-1,11.38,72.25,7.31,7.17,0.046,0.005,158,48.1,None,0,0
2026-08-09 19:36:00,srv-cache-01,In-Memory Cache,sa-east-1,23.03,76.92,10.18,12.33,0.016,0.004,73,51.9,None,0,0
2026-08-09 19:44:00,srv-cache-01,In-Memory Cache,sa-east-1,8.64,71.66,2.0,7.92,0.007,0.013,146,47.0,None,0,0
2026-08-09 19:52:00,srv-cache-01,In-Memory Cache,sa-east-1,13.86,75.06,11.36,9.58,0.011,0.012,112,46.9,None,0,0
2026-08-09 20:00:00,srv-cache-01,In-Memory Cache,sa-east-1,17.83,69.22,7.45,8.63,0.035,0.006,94,49.2,None,0,0
2026-08-09 20:08:00,srv-cache-01,In-Memory Cache,sa-east-1,12.01,73.87,2.26,9.5,0.02,0.005,68,47.3,None,0,0
2026-08-09 20:16:00,srv-cache-01,In-Memory Cache,sa-east-1,16.39,71.2,6.57,8.96,0.13,0.017,101,48.0,None,0,0
2026-08-09 20:24:00,srv-cache-01,In-Memory Cache,sa-east-1,12.44,74.47,12.49,7.31,0.004,0.034,93,48.7,None,0,0
2026-08-09 20:32:00,srv-cache-01,In-Memory Cache,sa-east-1,12.46,72.98,2.0,9.03,0.059,0.018,52,44.7,None,0,0
2026-08-09 20:40:00,srv-cache-01,In-Memory Cache,sa-east-1,13.26,70.59,2.0,10.59,0.046,0.01,86,48.9,None,0,0
2026-08-09 20:48:00,srv-cache-01,In-Memory Cache,sa-east-1,16.74,73.51,9.27,11.24,0.069,0.039,62,49.0,None,0,0
2026-08-09 20:56:00,srv-cache-01,In-Memory Cache,sa-east-1,12.48,70.81,4.25,8.18,0.053,0.021,82,47.1,None,0,0
2026-08-09 21:04:00,srv-cache-01,In-Memory Cache,sa-east-1,13.37,73.68,14.67,11.6,0.158,0.034,79,47.7,None,0,0
2026-08-09 21:12:00,srv-cache-01,In-Memory Cache,sa-east-1,14.35,71.69,11.08,10.02,0.008,0.005,102,48.3,None,0,0
2026-08-09 21:20:00,srv-cache-01,In-Memory Cache,sa-east-1,17.3,71.97,8.43,12.01,0.012,0.006,79,48.3,None,0,0
2026-08-09 21:28:00,srv-cache-01,In-Memory Cache,sa-east-1,15.44,71.46,5.66,3.51,0.072,0.03,95,49.1,None,0,0
2026-08-09 21:36:00,srv-cache-01,In-Memory Cache,sa-east-1,14.47,70.57,8.59,12.26,0.007,0.0,96,48.2,None,0,0
2026-08-09 21:44:00,srv-cache-01,In-Memory Cache,sa-east-1,16.04,70.74,2.0,9.99,0.078,0.017,92,48.8,None,0,0
2026-08-09 21:52:00,srv-cache-01,In-Memory Cache,sa-east-1,7.56,72.15,5.92,7.26,0.009,0.007,75,48.7,None,0,0
2026-08-09 22:00:00,srv-cache-01,In-Memory Cache,sa-east-1,7.22,71.77,5.95,7.31,0.033,0.061,50,46.3,None,0,0
2026-08-09 22:08:00,srv-cache-01,In-Memory Cache,sa-east-1,12.33,73.54,11.43,9.19,0.004,0.055,75,45.0,None,0,0
2026-08-09 22:16:00,srv-cache-01,In-Memory Cache,sa-east-1,11.32,75.79,13.95,7.58,0.017,0.034,112,46.0,None,0,0
2026-08-09 22:24:00,srv-cache-01,In-Memory Cache,sa-east-1,11.36,71.09,7.8,9.91,0.026,0.05,112,50.5,None,0,0
2026-08-09 22:32:00,srv-cache-01,In-Memory Cache,sa-east-1,5.43,73.75,4.59,8.67,0.015,0.068,76,44.9,None,0,0
2026-08-09 22:40:00,srv-cache-01,In-Memory Cache,sa-east-1,8.25,74.79,2.0,8.6,0.16,0.009,82,45.9,None,0,0
2026-08-09 22:48:00,srv-cache-01,In-Memory Cache,sa-east-1,13.52,70.31,2.0,5.13,0.003,0.021,63,49.9,None,0,0
2026-08-09 22:56:00,srv-cache-01,In-Memory Cache,sa-east-1,7.28,70.64,2.0,11.95,0.009,0.019,40,44.8,None,0,0
2026-08-09 23:04:00,srv-cache-01,In-Memory Cache,sa-east-1,11.07,74.46,7.75,8.5,0.014,0.008,84,49.2,None,0,0
2026-08-09 23:12:00,srv-cache-01,In-Memory Cache,sa-east-1,12.84,72.53,8.66,9.09,0.07,0.035,51,48.5,None,0,0
2026-08-09 23:20:00,srv-cache-01,In-Memory Cache,sa-east-1,5.36,72.64,13.09,8.6,0.058,0.021,117,45.9,None,0,0
2026-08-09 23:28:00,srv-cache-01,In-Memory Cache,sa-east-1,9.65,68.82,10.14,10.73,0.047,0.019,63,48.3,None,0,0
2026-08-09 23:36:00,srv-cache-01,In-Memory Cache,sa-east-1,15.44,76.43,7.45,12.12,0.013,0.019,75,48.1,None,0,0
2026-08-09 23:44:00,srv-cache-01,In-Memory Cache,sa-east-1,8.06,71.85,5.62,9.45,0.015,0.008,97,46.1,None,0,0
2026-08-09 23:52:00,srv-cache-01,In-Memory Cache,sa-east-1,10.3,71.83,7.7,7.83,0.023,0.021,86,47.8,None,0,0
2026-08-10 00:00:00,srv-cache-01,In-Memory Cache,sa-east-1,16.9,72.13,8.13,10.74,0.005,0.008,104,48.6,None,0,0
2026-08-10 00:08:00,srv-cache-01,In-Memory Cache,sa-east-1,13.63,70.9,8.99,12.02,0.012,0.016,92,47.0,None,0,0
2026-08-10 00:16:00,srv-cache-01,In-Memory Cache,sa-east-1,14.77,71.59,8.05,7.18,0.013,0.025,103,49.2,None,0,0
2026-08-10 00:24:00,srv-cache-01,In-Memory Cache,sa-east-1,19.73,72.99,12.39,10.86,0.034,0.008,134,50.0,None,0,0
2026-08-10 00:32:00,srv-cache-01,In-Memory Cache,sa-east-1,18.4,70.78,2.0,14.13,0.107,0.013,108,49.1,None,0,0
2026-08-10 00:40:00,srv-cache-01,In-Memory Cache,sa-east-1,19.22,74.48,8.55,8.18,0.033,0.007,154,49.2,None,0,0
2026-08-10 00:48:00,srv-cache-01,In-Memory Cache,sa-east-1,21.5,73.6,6.02,10.2,0.044,0.025,114,50.1,None,0,0
2026-08-10 00:56:00,srv-cache-01,In-Memory Cache,sa-east-1,16.15,71.38,7.0,12.58,0.256,0.002,99,48.4,None,0,0
2026-08-10 01:04:00,srv-cache-01,In-Memory Cache,sa-east-1,21.34,73.57,5.21,7.54,0.072,0.017,114,50.8,None,0,0
2026-08-10 01:12:00,srv-cache-01,In-Memory Cache,sa-east-1,19.1,73.16,17.79,15.12,0.004,0.069,81,49.2,None,0,0
2026-08-10 01:20:00,srv-cache-01,In-Memory Cache,sa-east-1,12.84,74.65,7.82,11.7,0.023,0.007,121,46.7,None,0,0
2026-08-10 01:28:00,srv-cache-01,In-Memory Cache,sa-east-1,17.66,74.54,14.06,12.28,0.024,0.003,164,46.6,None,0,0
2026-08-10 01:36:00,srv-cache-01,In-Memory Cache,sa-east-1,20.72,70.37,18.53,9.21,0.015,0.024,125,47.7,None,0,0
2026-08-10 01:44:00,srv-cache-01,In-Memory Cache,sa-east-1,18.89,71.73,12.53,10.05,0.002,0.02,111,48.9,None,0,0
2026-08-10 01:52:00,srv-cache-01,In-Memory Cache,sa-east-1,24.4,75.32,6.65,9.84,0.001,0.029,176,50.0,None,0,0
2026-08-10 02:00:00,srv-cache-01,In-Memory Cache,sa-east-1,16.67,72.88,14.28,9.96,0.016,0.096,136,49.9,None,0,0
2026-08-10 02:08:00,srv-cache-01,In-Memory Cache,sa-east-1,16.61,74.5,11.36,9.97,0.068,0.06,106,49.3,None,0,0
2026-08-10 02:16:00,srv-cache-01,In-Memory Cache,sa-east-1,18.86,74.65,8.37,13.52,0.085,0.028,131,49.4,None,0,0
2026-08-10 02:24:00,srv-cache-01,In-Memory Cache,sa-east-1,21.31,70.5,5.93,13.34,0.054,0.091,126,52.1,None,0,0
2026-08-10 02:32:00,srv-cache-01,In-Memory Cache,sa-east-1,11.61,74.49,9.85,6.24,0.11,0.004,157,46.6,None,0,0
2026-08-10 02:40:00,srv-cache-01,In-Memory Cache,sa-east-1,14.3,71.92,5.04,11.92,0.008,0.002,149,46.5,None,0,0
2026-08-10 02:48:00,srv-cache-01,In-Memory Cache,sa-east-1,25.14,71.64,4.59,8.32,0.026,0.015,172,50.2,None,0,0
2026-08-10 02:56:00,srv-cache-01,In-Memory Cache,sa-east-1,23.82,71.36,11.29,13.23,0.005,0.002,105,51.8,None,0,0
2026-08-10 03:04:00,srv-cache-01,In-Memory Cache,sa-east-1,21.96,72.08,13.53,12.78,0.019,0.019,134,48.9,None,0,0
2026-08-10 03:12:00,srv-cache-01,In-Memory Cache,sa-east-1,22.05,74.05,12.21,13.53,0.13,0.005,124,50.3,None,0,0
2026-08-10 03:20:00,srv-cache-01,In-Memory Cache,sa-east-1,25.32,73.62,5.77,10.71,0.016,0.005,131,53.3,None,0,0
2026-08-10 03:28:00,srv-cache-01,In-Memory Cache,sa-east-1,16.94,71.55,13.17,10.42,0.016,0.009,153,48.3,None,0,0
2026-08-10 03:36:00,srv-cache-01,In-Memory Cache,sa-east-1,27.21,73.17,19.87,7.44,0.005,0.004,161,53.2,None,0,0
2026-08-10 03:44:00,srv-cache-01,In-Memory Cache,sa-east-1,19.02,72.23,20.33,11.46,0.032,0.003,215,48.1,None,0,0
2026-08-10 03:52:00,srv-cache-01,In-Memory Cache,sa-east-1,19.26,70.7,15.67,10.57,0.015,0.0,202,48.8,None,0,0
2026-08-10 04:00:00,srv-cache-01,In-Memory Cache,sa-east-1,25.28,71.82,13.49,14.52,0.027,0.014,171,48.3,None,0,0
2026-08-10 04:08:00,srv-cache-01,In-Memory Cache,sa-east-1,25.54,73.21,19.55,5.94,0.051,0.01,155,50.5,None,0,0
2026-08-10 04:16:00,srv-cache-01,In-Memory Cache,sa-east-1,24.26,76.27,7.79,10.39,0.092,0.007,145,50.1,None,0,0
2026-08-10 04:24:00,srv-cache-01,In-Memory Cache,sa-east-1,21.3,72.78,17.43,11.46,0.068,0.072,129,49.0,None,0,0
2026-08-10 04:32:00,srv-cache-01,In-Memory Cache,sa-east-1,21.52,71.36,12.01,15.21,0.066,0.012,125,49.4,None,0,0
2026-08-10 04:40:00,srv-cache-01,In-Memory Cache,sa-east-1,15.79,72.86,14.82,12.68,0.002,0.006,111,47.8,None,0,0
2026-08-10 04:48:00,srv-cache-01,In-Memory Cache,sa-east-1,18.57,72.93,9.86,11.59,0.07,0.004,155,49.7,None,0,0
2026-08-10 04:56:00,srv-cache-01,In-Memory Cache,sa-east-1,27.17,72.84,15.07,11.06,0.017,0.002,163,50.8,None,0,0
2026-08-10 05:04:00,srv-cache-01,In-Memory Cache,sa-east-1,22.29,70.96,16.53,14.04,0.148,0.002,185,52.8,None,0,0
2026-08-10 05:12:00,srv-cache-01,In-Memory Cache,sa-east-1,23.11,73.27,15.26,12.8,0.007,0.006,169,50.5,None,0,0
2026-08-10 05:20:00,srv-cache-01,In-Memory Cache,sa-east-1,28.08,71.76,13.85,11.97,0.004,0.0,127,53.6,None,0,0
2026-08-10 05:28:00,srv-cache-01,In-Memory Cache,sa-east-1,25.4,75.92,25.63,10.76,0.017,0.018,185,50.3,None,0,0
2026-08-10 05:36:00,srv-cache-01,In-Memory Cache,sa-east-1,22.7,75.82,7.76,12.16,0.036,0.127,138,50.6,None,0,0
2026-08-10 05:44:00,srv-cache-01,In-Memory Cache,sa-east-1,21.92,76.15,26.62,12.45,0.057,0.003,172,50.2,None,0,0
2026-08-10 05:52:00,srv-cache-01,In-Memory Cache,sa-east-1,25.93,71.69,13.43,10.05,0.049,0.005,179,52.7,None,0,0
2026-08-10 06:00:00,srv-cache-01,In-Memory Cache,sa-east-1,26.97,72.43,14.17,15.06,0.038,0.001,134,51.3,None,0,0
2026-08-10 06:08:00,srv-cache-01,In-Memory Cache,sa-east-1,26.62,76.77,13.29,13.91,0.038,0.014,208,52.3,None,0,0
2026-08-10 06:16:00,srv-cache-01,In-Memory Cache,sa-east-1,15.33,74.66,14.67,14.54,0.061,0.032,166,45.8,None,0,0
2026-08-10 06:24:00,srv-cache-01,In-Memory Cache,sa-east-1,23.31,74.07,17.28,14.72,0.065,0.016,228,50.6,None,0,0
2026-08-10 06:32:00,srv-cache-01,In-Memory Cache,sa-east-1,27.0,76.76,10.59,14.78,0.099,0.063,171,51.9,None,0,0
2026-08-10 06:40:00,srv-cache-01,In-Memory Cache,sa-east-1,29.66,73.52,8.89,12.32,0.043,0.086,200,53.9,None,0,0
2026-08-10 06:48:00,srv-cache-01,In-Memory Cache,sa-east-1,24.7,75.47,15.06,12.19,0.091,0.01,202,51.4,None,0,0
2026-08-10 06:56:00,srv-cache-01,In-Memory Cache,sa-east-1,23.49,74.42,16.21,10.66,0.069,0.006,158,48.7,None,0,0
2026-08-10 07:04:00,srv-cache-01,In-Memory Cache,sa-east-1,23.94,74.04,15.89,10.6,0.015,0.002,197,49.1,None,0,0
2026-08-10 07:12:00,srv-cache-01,In-Memory Cache,sa-east-1,26.6,74.12,12.13,15.61,0.016,0.016,186,53.3,None,0,0
2026-08-10 07:20:00,srv-cache-01,In-Memory Cache,sa-east-1,27.91,72.4,27.54,14.41,0.014,0.003,187,52.8,None,0,0
2026-08-10 07:28:00,srv-cache-01,In-Memory Cache,sa-east-1,24.52,69.72,19.38,14.63,0.139,0.008,200,48.6,None,0,0
2026-08-10 07:36:00,srv-cache-01,In-Memory Cache,sa-east-1,31.68,74.57,22.13,11.02,0.053,0.03,197,53.2,None,0,0
2026-08-10 07:44:00,srv-cache-01,In-Memory Cache,sa-east-1,30.35,75.6,16.05,11.79,0.017,0.045,201,51.6,None,0,0
2026-08-10 07:52:00,srv-cache-01,In-Memory Cache,sa-east-1,29.08,75.54,12.95,12.94,0.013,0.002,199,53.6,None,0,0
2026-08-10 08:00:00,srv-cache-01,In-Memory Cache,sa-east-1,22.83,72.14,21.84,10.41,0.027,0.047,193,49.9,None,0,0
2026-08-10 08:08:00,srv-cache-01,In-Memory Cache,sa-east-1,27.11,76.05,6.94,10.64,0.015,0.026,205,53.5,None,0,0
2026-08-10 08:16:00,srv-cache-01,In-Memory Cache,sa-east-1,35.41,73.79,17.54,16.86,0.095,0.004,206,54.1,None,0,0
2026-08-10 08:24:00,srv-cache-01,In-Memory Cache,sa-east-1,35.67,77.69,27.1,14.01,0.007,0.006,207,53.6,None,0,0
2026-08-10 08:32:00,srv-cache-01,In-Memory Cache,sa-east-1,37.51,77.27,15.37,12.84,0.002,0.016,211,53.9,None,0,0
2026-08-10 08:40:00,srv-cache-01,In-Memory Cache,sa-east-1,32.0,74.47,16.34,15.1,0.061,0.024,208,53.4,None,0,0
2026-08-10 08:48:00,srv-cache-01,In-Memory Cache,sa-east-1,28.7,73.7,19.85,11.57,0.03,0.002,196,53.5,None,0,0
2026-08-10 08:56:00,srv-cache-01,In-Memory Cache,sa-east-1,27.11,74.99,17.7,12.79,0.007,0.046,230,52.1,None,0,0
2026-08-10 09:04:00,srv-cache-01,In-Memory Cache,sa-east-1,24.53,74.07,21.33,12.23,0.014,0.027,204,51.3,None,0,0
2026-08-10 09:12:00,srv-cache-01,In-Memory Cache,sa-east-1,35.98,75.0,7.8,13.9,0.063,0.004,273,54.6,None,0,0
2026-08-10 09:20:00,srv-cache-01,In-Memory Cache,sa-east-1,25.98,77.41,14.62,14.62,0.408,0.014,214,51.8,None,0,0
2026-08-10 09:28:00,srv-cache-01,In-Memory Cache,sa-east-1,28.83,73.64,16.06,13.56,0.052,0.0,235,51.8,None,0,0
2026-08-10 09:36:00,srv-cache-01,In-Memory Cache,sa-east-1,33.04,76.35,12.36,10.62,0.006,0.001,225,53.3,None,0,0
2026-08-10 09:44:00,srv-cache-01,In-Memory Cache,sa-east-1,30.5,75.21,17.23,13.21,0.028,0.003,235,52.5,None,0,0
2026-08-10 09:52:00,srv-cache-01,In-Memory Cache,sa-east-1,31.55,75.52,26.41,11.55,0.036,0.015,224,53.8,None,0,0
2026-08-10 10:00:00,srv-cache-01,In-Memory Cache,sa-east-1,30.57,75.68,14.0,8.69,0.014,0.006,220,52.0,None,0,0
2026-08-10 10:08:00,srv-cache-01,In-Memory Cache,sa-east-1,32.72,75.79,16.99,13.27,0.051,0.009,237,52.2,None,0,0
2026-08-10 10:16:00,srv-cache-01,In-Memory Cache,sa-east-1,30.19,77.51,23.84,13.11,0.105,0.004,242,50.7,None,0,0
2026-08-10 10:24:00,srv-cache-01,In-Memory Cache,sa-east-1,31.22,75.56,22.01,13.5,0.103,0.005,192,54.1,None,0,0
2026-08-10 10:32:00,srv-cache-01,In-Memory Cache,sa-east-1,37.0,75.4,29.7,13.87,0.042,0.014,204,55.4,None,0,0
2026-08-10 10:40:00,srv-cache-01,In-Memory Cache,sa-east-1,31.03,72.68,19.84,15.52,0.019,0.032,222,51.2,None,0,0
2026-08-10 10:48:00,srv-cache-01,In-Memory Cache,sa-east-1,26.54,75.51,17.44,12.02,0.035,0.031,256,51.4,None,0,0
2026-08-10 10:56:00,srv-cache-01,In-Memory Cache,sa-east-1,27.31,76.17,32.12,14.38,0.042,0.018,237,51.2,None,0,0
2026-08-10 11:04:00,srv-cache-01,In-Memory Cache,sa-east-1,27.07,75.72,22.53,10.1,0.021,0.027,207,51.2,None,0,0
2026-08-10 11:12:00,srv-cache-01,In-Memory Cache,sa-east-1,27.28,75.07,20.82,16.7,0.011,0.044,227,51.1,None,0,0
2026-08-10 11:20:00,srv-cache-01,In-Memory Cache,sa-east-1,33.18,72.11,15.93,16.57,0.018,0.114,235,53.1,None,0,0
2026-08-10 11:28:00,srv-cache-01,In-Memory Cache,sa-east-1,27.36,74.41,20.33,13.18,0.008,0.006,233,53.5,None,0,0
2026-08-10 11:36:00,srv-cache-01,In-Memory Cache,sa-east-1,37.59,74.08,23.82,17.99,0.015,0.014,239,54.1,None,0,0
2026-08-10 11:44:00,srv-cache-01,In-Memory Cache,sa-east-1,35.65,76.6,19.4,13.2,0.026,0.019,237,53.1,None,0,0
2026-08-10 11:52:00,srv-cache-01,In-Memory Cache,sa-east-1,28.75,74.47,17.2,13.95,0.011,0.048,225,51.5,None,0,0
2026-08-10 12:00:00,srv-cache-01,In-Memory Cache,sa-east-1,28.77,73.16,20.0,15.86,0.008,0.009,268,51.6,None,0,0
2026-08-10 12:08:00,srv-cache-01,In-Memory Cache,sa-east-1,37.29,73.81,13.53,14.88,0.007,0.017,243,54.7,None,0,0
2026-08-10 12:16:00,srv-cache-01,In-Memory Cache,sa-east-1,28.96,72.38,19.84,17.73,0.008,0.025,224,50.5,None,0,0
2026-08-10 12:24:00,srv-cache-01,In-Memory Cache,sa-east-1,34.2,74.89,24.89,19.29,0.044,0.05,216,52.3,None,0,0
2026-08-10 12:32:00,srv-cache-01,In-Memory Cache,sa-east-1,32.67,74.81,19.4,13.79,0.035,0.006,198,54.1,None,0,0
2026-08-10 12:40:00,srv-cache-01,In-Memory Cache,sa-east-1,36.07,75.52,18.2,13.92,0.027,0.009,214,55.8,None,0,0
2026-08-10 12:48:00,srv-cache-01,In-Memory Cache,sa-east-1,31.46,74.2,21.23,11.41,0.022,0.009,208,51.8,None,0,0
2026-08-10 12:56:00,srv-cache-01,In-Memory Cache,sa-east-1,33.2,73.88,16.66,13.9,0.05,0.011,203,54.7,None,0,0
2026-08-10 13:04:00,srv-cache-01,In-Memory Cache,sa-east-1,36.89,77.97,16.7,14.71,0.036,0.003,239,53.2,None,0,0
2026-08-10 13:12:00,srv-cache-01,In-Memory Cache,sa-east-1,33.7,76.45,17.42,13.32,0.133,0.04,236,53.2,None,0,0
2026-08-10 13:20:00,srv-cache-01,In-Memory Cache,sa-east-1,31.51,73.03,12.37,14.04,0.027,0.0,209,54.5,None,0,0
2026-08-10 13:28:00,srv-cache-01,In-Memory Cache,sa-east-1,31.23,76.37,12.56,11.21,0.034,0.024,252,51.9,None,0,0
